id,level,sp,type,range,target,power,duration,mp,success,weapon,class,requireskills,levelskills,stat1,value1,value2,stat2,value1,value2,stat3,value1,value2,char_level,aoe,aoeradius
391,6,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,316|0|0,6|0|0,108,16,0,100,7,0,0,0,0,0,0,0
392,7,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,316|0|0,7|0|0,108,17,0,100,8,0,0,0,0,0,0,0
393,8,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,316|0|0,8|0|0,108,18,0,100,9,0,0,0,0,0,0,0
394,9,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,316|0|0,9|0|0,108,19,0,100,10,0,0,0,0,0,0,0
396,1,1,3,0,5,229,2,50,110,223|0|0|0|0,41|0|0|0|0,386|0|0,1|0|0,0,0,0,0,0,0,0,0,0,0,0,0
397,2,1,3,0,5,250,2,55,110,223|0|0|0|0,41|0|0|0|0,386|0|0,2|0|0,0,0,0,0,0,0,0,0,0,0,0,0
398,3,1,3,0,5,271,2,60,110,223|0|0|0|0,41|0|0|0|0,386|0|0,3|0|0,0,0,0,0,0,0,0,0,0,0,0,0
399,4,1,3,0,5,292,2,65,110,223|0|0|0|0,41|0|0|0|0,386|0|0,4|0|0,0,0,0,0,0,0,0,0,0,0,0,0
400,5,1,3,0,5,313,2,70,110,223|0|0|0|0,41|0|0|0|0,386|0|0,5|0|0,0,0,0,0,0,0,0,0,0,0,0,0
401,6,1,3,0,5,333,2,75,110,223|0|0|0|0,41|0|0|0|0,386|0|0,6|0|0,0,0,0,0,0,0,0,0,0,0,0,0
402,7,1,3,0,5,354,2,80,110,223|0|0|0|0,41|0|0|0|0,386|0|0,7|0|0,0,0,0,0,0,0,0,0,0,0,0,0
403,8,1,3,0,5,375,2,85,110,223|0|0|0|0,41|0|0|0|0,386|0|0,8|0|0,0,0,0,0,0,0,0,0,0,0,0,0
404,9,1,3,0,5,396,2,90,110,223|0|0|0|0,41|0|0|0|0,386|0|0,9|0|0,0,0,0,0,0,0,0,0,0,0,0,0
406,1,1,8,0,5,0,20,23,100,0|0|0|0|0,41|0|0|0|0,236|0|0,5|0|0,19,25,0,0,0,0,0,0,0,0,1,800
407,2,1,8,0,5,0,20,29,100,0|0|0|0|0,41|0|0|0|0,236|0|0,5|0|0,19,50,0,0,0,0,0,0,0,0,1,800
408,3,1,8,0,5,0,20,35,100,0|0|0|0|0,41|0|0|0|0,236|0|0,5|0|0,19,75,0,0,0,0,0,0,0,0,1,800
409,4,1,8,0,5,0,20,41,100,0|0|0|0|0,41|0|0|0|0,236|0|0,5|0|0,19,100,0,0,0,0,0,0,0,0,1,800
411,1,1,3,1600,5,550,3,76,110,223|0|0|0|0,41|0|0|0|0,396|0|0,5|0|0,0,0,0,0,0,0,0,0,0,0,0,0
412,2,1,3,1600,5,615,3,82,110,223|0|0|0|0,41|0|0|0|0,396|0|0,5|0|0,0,0,0,0,0,0,0,0,0,0,0,0
413,3,1,3,1600,5,680,3,88,110,223|0|0|0|0,41|0|0|0|0,396|0|0,5|0|0,0,0,0,0,0,0,0,0,0,0,0,0
414,4,1,3,1600,5,745,3,94,110,223|0|0|0|0,41|0|0|0|0,396|0|0,5|0|0,0,0,0,0,0,0,0,0,0,0,0,0
416,1,1,9,1000,10,0,0,30,200,0|0|0|0|0,41|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
417,2,1,9,1200,10,0,0,31,200,0|0|0|0|0,41|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
418,3,1,9,1400,10,0,0,32,200,0|0|0|0|0,41|0|0|0|0,281|0|0,4|0|0,0,0,0,0,0,0,0,0,0,0,1,250
419,4,1,9,1500,10,0,0,33,200,0|0|0|0|0,41|0|0|0|0,431|0|0,1|0|0,0,0,0,0,0,0,0,0,0,0,1,500
420,5,1,9,1500,10,0,0,35,200,0|0|0|0|0,41|0|0|0|0,431|0|0,5|0|0,0,0,0,0,0,0,0,0,0,0,1,500
421,1,1,9,1000,5,0,5,30,110,0|0|0|0|0,41|0|0|0|0,236|0|0,1|0|0,0,0,0,0,0,0,0,0,0,0,0,0
422,2,1,9,1000,5,0,6,40,120,0|0|0|0|0,41|0|0|0|0,236|0|0,2|0|0,0,0,0,0,0,0,0,0,0,0,0,0
423,3,1,9,1000,5,0,7,50,130,0|0|0|0|0,41|0|0|0|0,236|0|0,3|0|0,0,0,0,0,0,0,0,0,0,0,0,0
424,4,1,9,1000,5,0,8,60,140,0|0|0|0|0,41|0|0|0|0,236|0|0,4|0|0,0,0,0,0,0,0,0,0,0,0,0,0
426,1,1,12,0,0,0,120,200,0,211|212|0|0|0,61|0|0|0|0,0|0|0,0|0|0,16,0,30,19,0,50,23,0,0,100,0,0
431,1,1,15,0,0,0,0,0,0,0|0|0|0|0,61|0|0|0|0,281|0|0,9|0|0,53,0,2,98,0,2,0,0,0,0,0,0
432,2,1,15,0,0,0,0,0,0,0|0|0|0|0,61|0|0|0|0,281|0|0,9|0|0,53,0,3,98,0,3,0,0,0,0,0,0
433,3,1,15,0,0,0,0,0,0,0|0|0|0|0,61|0|0|0|0,281|0|0,9|0|0,53,0,4,98,0,4,0,0,0,0,0,0
434,4,1,15,0,0,0,0,0,0,0|0|0|0|0,61|0|0|0|0,281|0|0,9|0|0,53,0,5,98,0,5,0,0,0,0,0,0
435,5,1,15,0,0,0,0,0,0,0|0|0|0|0,61|0|0|0|0,281|0|0,9|0|0,53,0,6,98,0,6,0,0,0,0,0,0
436,6,1,15,0,0,0,0,0,0,0|0|0|0|0,61|0|0|0|0,281|0|0,9|0|0,53,0,7,98,0,7,0,0,0,0,0,0
437,7,1,15,0,0,0,0,0,0,0|0|0|0|0,61|0|0|0|0,281|0|0,9|0|0,53,0,8,98,0,8,0,0,0,0,0,0
438,8,1,15,0,0,0,0,0,0,0|0|0|0|0,61|0|0|0|0,281|0|0,9|0|0,53,0,9,98,0,9,0,0,0,0,0,0
439,9,1,15,0,0,0,0,0,0,0|0|0|0|0,61|0|0|0|0,281|0|0,9|0|0,53,0,10,98,0,10,0,0,0,0,0,0
441,1,1,15,0,0,0,0,0,0,0|0|0|0|0,61|0|0|0|0,271|0|0,9|0|0,42,50,0,0,0,0,0,0,0,0,0,0
442,2,1,15,0,0,0,0,0,0,0|0|0|0|0,61|0|0|0|0,271|0|0,9|0|0,42,52,0,0,0,0,0,0,0,0,0,0
443,3,1,15,0,0,0,0,0,0,0|0|0|0|0,61|0|0|0|0,271|0|0,9|0|0,42,54,0,0,0,0,0,0,0,0,0,0
444,4,1,15,0,0,0,0,0,0,0|0|0|0|0,61|0|0|0|0,271|0|0,9|0|0,42,56,0,0,0,0,0,0,0,0,0,0
445,5,1,15,0,0,0,0,0,0,0|0|0|0|0,61|0|0|0|0,271|0|0,9|0|0,42,58,0,0,0,0,0,0,0,0,0,0
446,6,1,15,0,0,0,0,0,0,0|0|0|0|0,61|0|0|0|0,271|0|0,9|0|0,42,60,0,0,0,0,0,0,0,0,0,0
447,7,1,15,0,0,0,0,0,0,0|0|0|0|0,61|0|0|0|0,271|0|0,9|0|0,42,62,0,0,0,0,0,0,0,0,0,0
448,8,1,15,0,0,0,0,0,0,0|0|0|0|0,61|0|0|0|0,271|0|0,9|0|0,42,64,0,0,0,0,0,0,0,0,0,0
449,9,1,15,0,0,0,0,0,0,0|0|0|0|0,61|0|0|0|0,271|0|0,9|0|0,42,66,0,0,0,0,0,0,0,0,0,0
451,1,1,15,0,0,0,0,0,0,0|0|0|0|0,61|0|0|0|0,441|0|0,9|0|0,42,70,0,99,0,2,0,0,0,0,0,0
452,2,1,15,0,0,0,0,0,0,0|0|0|0|0,61|0|0|0|0,441|0|0,9|0|0,42,72,0,99,0,3,0,0,0,0,0,0
453,3,1,15,0,0,0,0,0,0,0|0|0|0|0,61|0|0|0|0,441|0|0,9|0|0,42,74,0,99,0,4,0,0,0,0,0,0
454,4,1,15,0,0,0,0,0,0,0|0|0|0|0,61|0|0|0|0,441|0|0,9|0|0,42,76,0,99,0,5,0,0,0,0,0,0
455,5,1,15,0,0,0,0,0,0,0|0|0|0|0,61|0|0|0|0,441|0|0,9|0|0,42,78,0,99,0,6,0,0,0,0,0,0
456,6,1,15,0,0,0,0,0,0,0|0|0|0|0,61|0|0|0|0,441|0|0,9|0|0,42,80,0,99,0,7,0,0,0,0,0,0
457,7,1,15,0,0,0,0,0,0,0|0|0|0|0,61|0|0|0|0,441|0|0,9|0|0,42,82,0,99,0,8,0,0,0,0,0,0
458,8,1,15,0,0,0,0,0,0,0|0|0|0|0,61|0|0|0|0,441|0|0,9|0|0,42,84,0,99,0,9,0,0,0,0,0,0
459,9,1,15,0,0,0,0,0,0,0|0|0|0|0,61|0|0|0|0,441|0|0,9|0|0,42,86,0,99,0,10,0,0,0,0,0,0
461,1,1,15,0,0,0,0,0,0,0|0|0|0|0,61|0|0|0|0,431|0|0,9|0|0,102,0,8,118,5,0,119,5,5,0,0,0
462,2,1,15,0,0,0,0,0,0,0|0|0|0|0,61|0|0|0|0,431|0|0,9|0|0,102,0,9,118,5,0,119,5,5,0,0,0
463,3,1,15,0,0,0,0,0,0,0|0|0|0|0,61|0|0|0|0,431|0|0,9|0|0,102,0,10,118,5,0,119,5,5,0,0,0
464,4,1,15,0,0,0,0,0,0,0|0|0|0|0,61|0|0|0|0,431|0|0,9|0|0,102,0,11,118,5,0,119,5,5,0,0,0
465,5,1,15,0,0,0,0,0,0,0|0|0|0|0,61|0|0|0|0,431|0|0,9|0|0,102,0,12,118,5,0,119,5,5,0,0,0
466,6,1,15,0,0,0,0,0,0,0|0|0|0|0,61|0|0|0|0,431|0|0,9|0|0,102,0,13,118,5,0,119,5,5,0,0,0
467,7,1,15,0,0,0,0,0,0,0|0|0|0|0,61|0|0|0|0,431|0|0,9|0|0,102,0,14,118,5,0,119,5,5,0,0,0
468,8,1,15,0,0,0,0,0,0,0|0|0|0|0,61|0|0|0|0,431|0|0,9|0|0,102,0,15,118,5,0,119,5,5,0,0,0
469,9,1,15,0,0,0,0,0,0,0|0|0|0|0,61|0|0|0|0,431|0|0,9|0|0,102,0,16,118,5,0,119,5,5,0,0,0
470,10,1,15,0,0,0,0,0,0,0|0|0|0|0,61|0|0|0|0,431|0|0,9|0|0,102,0,17,118,5,0,119,5,5,0,0,0
471,11,1,15,0,0,0,0,0,0,0|0|0|0|0,61|0|0|0|0,431|0|0,9|0|0,102,0,18,118,5,0,119,5,5,0,0,0
472,12,1,15,0,0,0,0,0,0,0|0|0|0|0,61|0|0|0|0,431|0|0,9|0|0,102,0,19,118,5,0,119,5,5,0,0,0
473,13,1,15,0,0,0,0,0,0,0|0|0|0|0,61|0|0|0|0,431|0|0,9|0|0,102,0,20,118,5,0,119,5,5,0,0,0
474,14,1,15,0,0,0,0,0,0,0|0|0|0|0,61|0|0|0|0,431|0|0,9|0|0,102,0,21,118,5,0,119,5,5,0,0,0
475,15,1,15,0,0,0,0,0,0,0|0|0|0|0,61|0|0|0|0,431|0|0,9|0|0,102,0,22,118,5,0,119,5,5,0,0,0
476,16,1,15,0,0,0,0,0,0,0|0|0|0|0,61|0|0|0|0,431|0|0,9|0|0,102,0,23,118,5,0,119,5,5,0,0,0
477,17,1,15,0,0,0,0,0,0,0|0|0|0|0,61|0|0|0|0,431|0|0,9|0|0,102,0,24,118,5,0,119,5,5,0,0,0
478,18,1,15,0,0,0,0,0,0,0|0|0|0|0,61|0|0|0|0,431|0|0,9|0|0,102,0,25,118,5,0,119,5,5,0,0,0
481,1,1,3,0,5,500,5,29,150,211|212|0|0|0,61|0|0|0|0,291|0|0,9|0|0,23,0,15,24,0,10,0,0,0,0,0,0
482,2,1,3,0,5,525,5,32,150,211|212|0|0|0,61|0|0|0|0,291|0|0,9|0|0,23,0,15,24,0,10,0,0,0,0,0,0
483,3,1,3,0,5,550,5,35,150,211|212|0|0|0,61|0|0|0|0,291|0|0,9|0|0,23,0,15,24,0,10,0,0,0,0,0,0
484,4,1,3,0,5,575,5,38,150,211|212|0|0|0,61|0|0|0|0,291|0|0,9|0|0,23,0,15,24,0,10,0,0,0,0,0,0
485,5,1,3,0,5,600,5,41,150,211|212|0|0|0,61|0|0|0|0,291|0|0,9|0|0,23,0,15,24,0,10,0,0,0,0,0,0
486,6,1,3,0,5,625,5,44,150,211|212|0|0|0,61|0|0|0|0,291|0|0,9|0|0,23,0,15,24,0,10,0,0,0,0,0,0
487,7,1,3,0,5,650,5,47,150,211|212|0|0|0,61|0|0|0|0,291|0|0,9|0|0,23,0,15,24,0,10,0,0,0,0,0,0
488,8,1,3,0,5,675,5,50,150,211|212|0|0|0,61|0|0|0|0,291|0|0,9|0|0,23,0,15,24,0,10,0,0,0,0,0,0
489,9,1,3,0,5,700,5,53,150,211|212|0|0|0,61|0|0|0|0,291|0|0,9|0|0,23,0,15,24,0,10,0,0,0,0,0,0
491,1,1,9,800,3,0,300,80,100,261|0|0|0|0,61|0|0|0|0,431|0|0,1|0|0,19,0,5,21,0,5,0,0,0,0,0,0
492,2,1,9,800,3,0,300,91,100,261|0|0|0|0,61|0|0|0|0,431|0|0,1|0|0,19,0,10,21,0,10,0,0,0,0,0,0
493,3,1,9,800,3,0,300,102,100,261|0|0|0|0,61|0|0|0|0,431|0|0,1|0|0,19,0,15,21,0,15,0,0,0,0,0,0
494,4,1,9,800,3,0,300,113,100,261|0|0|0|0,61|0|0|0|0,431|0|0,1|0|0,19,0,20,21,0,20,0,0,0,0,0,0
495,5,1,9,800,3,0,300,124,100,261|0|0|0|0,61|0|0|0|0,431|0|0,1|0|0,19,0,25,21,0,25,0,0,0,0,0,0
496,1,1,8,0,0,10,60,49,150,261|0|0|0|0,61|0|0|0|0,461|0|0,1|0|0,0,0,0,0,0,0,0,0,0,0,0,0
497,2,1,8,0,0,15,60,55,150,261|0|0|0|0,61|0|0|0|0,461|0|0,1|0|0,0,0,0,0,0,0,0,0,0,0,0,0
498,3,1,8,0,0,20,60,61,150,261|0|0|0|0,61|0|0|0|0,461|0|0,1|0|0,0,0,0,0,0,0,0,0,0,0,0,0
499,4,1,8,0,0,25,60,67,150,261|0|0|0|0,61|0|0|0|0,461|0|0,1|0|0,0,0,0,0,0,0,0,0,0,0,0,0
500,5,1,8,0,0,30,60,73,150,261|0|0|0|0,61|0|0|0|0,461|0|0,1|0|0,0,0,0,0,0,0,0,0,0,0,0,0
501,1,1,12,0,5,0,7,43,100,0|0|0|0|0,41|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,1,1300
502,2,1,12,0,5,0,7,46,110,0|0|0|0|0,41|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,1,1400
503,3,1,12,0,5,0,7,49,120,0|0|0|0|0,41|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,1,1500
504,4,1,12,0,5,0,7,52,130,0|0|0|0|0,41|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,1,1600
506,1,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,211|0|0,9|0|0,54,0,2,54,100,0,0,0,0,0,0,0
507,2,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,211|0|0,9|0|0,54,0,3,54,200,0,0,0,0,0,0,0
508,3,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,211|0|0,9|0|0,54,0,4,54,300,0,0,0,0,0,0,0
509,4,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,211|0|0,9|0|0,54,0,5,54,400,0,0,0,0,0,0,0
510,5,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,211|0|0,9|0|0,54,0,6,54,500,0,0,0,0,0,0,0
511,6,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,211|0|0,9|0|0,54,0,7,54,600,0,0,0,0,0,0,0
512,7,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,211|0|0,9|0|0,54,0,8,54,700,0,0,0,0,0,0,0
513,8,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,211|0|0,9|0|0,54,0,9,54,800,0,0,0,0,0,0,0
514,9,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,211|0|0,9|0|0,54,0,10,54,900,0,0,0,0,0,0,0
516,1,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,506|0|0,1|0|0,56,2,0,0,0,0,0,0,0,0,0,0
517,2,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,506|0|0,2|0|0,56,3,0,0,0,0,0,0,0,0,0,0
518,3,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,506|0|0,3|0|0,56,4,0,0,0,0,0,0,0,0,0,0
519,4,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,506|0|0,4|0|0,56,5,0,0,0,0,0,0,0,0,0,0
520,5,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,506|0|0,5|0|0,56,6,0,0,0,0,0,0,0,0,0,0
521,6,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,506|0|0,6|0|0,56,7,0,0,0,0,0,0,0,0,0,0
522,7,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,506|0|0,7|0|0,56,8,0,0,0,0,0,0,0,0,0,0
523,8,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,506|0|0,8|0|0,56,9,0,0,0,0,0,0,0,0,0,0
524,9,1,15,0,0,0,0,0,0,0|0|0|0|0,41|0|0|0|0,506|0|0,9|0|0,56,10,0,0,0,0,0,0,0,0,0,0
526,1,1,0,0,0,0,120,200,0,221|222|223|0|0,62|0|0|0|0,0|0|0,0|0|0,24,0,50,18,0,50,19,0,0,100,0,0
531,1,1,15,0,0,0,0,0,0,0|0|0|0|0,62|0|0|0|0,316|0|0,9|0|0,120,0,9,121,0,9,122,0,0,0,0,0
532,2,1,15,0,0,0,0,0,0,0|0|0|0|0,62|0|0|0|0,316|0|0,9|0|0,120,0,11,121,0,11,122,0,0,0,0,0
533,3,1,15,0,0,0,0,0,0,0|0|0|0|0,62|0|0|0|0,316|0|0,9|0|0,120,0,13,121,0,13,122,0,0,0,0,0
534,4,1,15,0,0,0,0,0,0,0|0|0|0|0,62|0|0|0|0,316|0|0,9|0|0,120,0,15,121,0,15,122,0,0,0,0,0
535,5,1,15,0,0,0,0,0,0,0|0|0|0|0,62|0|0|0|0,316|0|0,9|0|0,120,0,17,121,0,17,122,0,0,0,0,0
536,6,1,15,0,0,0,0,0,0,0|0|0|0|0,62|0|0|0|0,316|0|0,9|0|0,120,0,19,121,0,19,122,0,0,0,0,0
537,7,1,15,0,0,0,0,0,0,0|0|0|0|0,62|0|0|0|0,316|0|0,9|0|0,120,0,21,121,0,21,122,0,0,0,0,0
538,8,1,15,0,0,0,0,0,0,0|0|0|0|0,62|0|0|0|0,316|0|0,9|0|0,120,0,23,121,0,23,122,0,0,0,0,0
539,9,1,15,0,0,0,0,0,0,0|0|0|0|0,62|0|0|0|0,316|0|0,9|0|0,120,0,25,121,0,25,122,0,0,0,0,0
541,1,1,15,0,0,0,0,0,0,0|0|0|0|0,62|0|0|0|0,316|0|0,9|0|0,43,38,0,0,0,0,0,0,0,0,0,0
542,2,1,15,0,0,0,0,0,0,0|0|0|0|0,62|0|0|0|0,316|0|0,9|0|0,43,40,0,0,0,0,0,0,0,0,0,0
543,3,1,15,0,0,0,0,0,0,0|0|0|0|0,62|0|0|0|0,316|0|0,9|0|0,43,42,0,0,0,0,0,0,0,0,0,0
544,4,1,15,0,0,0,0,0,0,0|0|0|0|0,62|0|0|0|0,316|0|0,9|0|0,43,44,0,0,0,0,0,0,0,0,0,0
545,5,1,15,0,0,0,0,0,0,0|0|0|0|0,62|0|0|0|0,316|0|0,9|0|0,43,46,0,0,0,0,0,0,0,0,0,0
546,6,1,15,0,0,0,0,0,0,0|0|0|0|0,62|0|0|0|0,316|0|0,9|0|0,43,48,0,0,0,0,0,0,0,0,0,0
547,7,1,15,0,0,0,0,0,0,0|0|0|0|0,62|0|0|0|0,316|0|0,9|0|0,43,50,0,0,0,0,0,0,0,0,0,0
548,8,1,15,0,0,0,0,0,0,0|0|0|0|0,62|0|0|0|0,316|0|0,9|0|0,43,52,0,0,0,0,0,0,0,0,0,0
549,9,1,15,0,0,0,0,0,0,0|0|0|0|0,62|0|0|0|0,316|0|0,9|0|0,43,54,0,0,0,0,0,0,0,0,0,0
551,1,1,15,0,0,0,0,0,0,0|0|0|0|0,62|0|0|0|0,541|0|0,9|0|0,43,56,0,43,0,2,0,0,0,0,0,0
552,2,1,15,0,0,0,0,0,0,0|0|0|0|0,62|0|0|0|0,541|0|0,9|0|0,43,59,0,43,0,3,0,0,0,0,0,0
553,3,1,15,0,0,0,0,0,0,0|0|0|0|0,62|0|0|0|0,541|0|0,9|0|0,43,62,0,43,0,4,0,0,0,0,0,0
554,4,1,15,0,0,0,0,0,0,0|0|0|0|0,62|0|0|0|0,541|0|0,9|0|0,43,65,0,43,0,5,0,0,0,0,0,0
555,5,1,15,0,0,0,0,0,0,0|0|0|0|0,62|0|0|0|0,541|0|0,9|0|0,43,68,0,43,0,6,0,0,0,0,0,0
556,6,1,15,0,0,0,0,0,0,0|0|0|0|0,62|0|0|0|0,541|0|0,9|0|0,43,71,0,43,0,7,0,0,0,0,0,0
557,7,1,15,0,0,0,0,0,0,0|0|0|0|0,62|0|0|0|0,541|0|0,9|0|0,43,74,0,43,0,8,0,0,0,0,0,0
558,8,1,15,0,0,0,0,0,0,0|0|0|0|0,62|0|0|0|0,541|0|0,9|0|0,43,77,0,43,0,9,0,0,0,0,0,0
559,9,1,15,0,0,0,0,0,0,0|0|0|0|0,62|0|0|0|0,541|0|0,9|0|0,43,80,0,43,0,10,0,0,0,0,0,0
561,1,1,15,0,0,0,0,0,0,0|0|0|0|0,62|0|0|0|0,541|326|0,1|9|0,106,19,0,99,0,1,0,0,0,0,0,0
562,2,1,15,0,0,0,0,0,0,0|0|0|0|0,62|0|0|0|0,541|326|0,2|9|0,106,20,0,99,0,2,0,0,0,0,0,0
563,3,1,15,0,0,0,0,0,0,0|0|0|0|0,62|0|0|0|0,541|326|0,3|9|0,106,21,0,99,0,2,0,0,0,0,0,0
564,4,1,15,0,0,0,0,0,0,0|0|0|0|0,62|0|0|0|0,541|326|0,4|9|0,106,22,0,99,0,3,0,0,0,0,0,0
565,5,1,15,0,0,0,0,0,0,0|0|0|0|0,62|0|0|0|0,541|326|0,5|9|0,106,23,0,99,0,3,0,0,0,0,0,0
566,6,1,15,0,0,0,0,0,0,0|0|0|0|0,62|0|0|0|0,541|326|0,6|9|0,106,24,0,99,0,4,0,0,0,0,0,0
567,7,1,15,0,0,0,0,0,0,0|0|0|0|0,62|0|0|0|0,541|326|0,7|9|0,106,25,0,99,0,4,0,0,0,0,0,0
568,8,1,15,0,0,0,0,0,0,0|0|0|0|0,62|0|0|0|0,541|326|0,8|9|0,106,26,0,99,0,5,0,0,0,0,0,0
569,9,1,15,0,0,0,0,0,0,0|0|0|0|0,62|0|0|0|0,541|326|0,9|9|0,106,27,0,99,0,5,0,0,0,0,0,0
570,10,1,15,0,0,0,0,0,0,0|0|0|0|0,62|0|0|0|0,551|326|0,1|9|0,106,28,0,99,0,6,0,0,0,0,0,0
571,11,1,15,0,0,0,0,0,0,0|0|0|0|0,62|0|0|0|0,551|326|0,2|9|0,106,29,0,99,0,6,0,0,0,0,0,0
572,12,1,15,0,0,0,0,0,0,0|0|0|0|0,62|0|0|0|0,551|326|0,3|9|0,106,30,0,99,0,7,0,0,0,0,0,0
573,13,1,15,0,0,0,0,0,0,0|0|0|0|0,62|0|0|0|0,551|326|0,4|9|0,106,31,0,99,0,7,0,0,0,0,0,0
574,14,1,15,0,0,0,0,0,0,0|0|0|0|0,62|0|0|0|0,551|326|0,5|9|0,106,32,0,99,0,8,0,0,0,0,0,0
575,15,1,15,0,0,0,0,0,0,0|0|0|0|0,62|0|0|0|0,551|326|0,6|9|0,106,33,0,99,0,8,0,0,0,0,0,0
576,16,1,15,0,0,0,0,0,0,0|0|0|0|0,62|0|0|0|0,551|326|0,7|9|0,106,34,0,99,0,9,0,0,0,0,0,0
577,17,1,15,0,0,0,0,0,0,0|0|0|0|0,62|0|0|0|0,551|326|0,8|9|0,106,35,0,99,0,9,0,0,0,0,0,0
578,18,1,15,0,0,0,0,0,0,0|0|0|0|0,62|0|0|0|0,551|326|0,9|9|0,106,36,0,99,0,10,0,0,0,0,0,0
581,1,1,3,0,5,575,10,67,150,221|0|0|0|0,62|0|0|0|0,561|336|0,1|9|0,20,0,2,0,0,0,0,0,0,0,0,0
582,2,1,3,0,5,605,10,70,150,221|0|0|0|0,62|0|0|0|0,561|336|0,2|9|0,20,0,3,0,0,0,0,0,0,0,0,0
583,3,1,3,0,5,635,10,73,150,221|0|0|0|0,62|0|0|0|0,561|336|0,3|9|0,20,0,4,0,0,0,0,0,0,0,0,0
584,4,1,3,0,5,665,10,76,150,221|0|0|0|0,62|0|0|0|0,561|336|0,4|9|0,20,0,5,0,0,0,0,0,0,0,0,0
585,5,1,3,0,5,695,10,79,150,221|0|0|0|0,62|0|0|0|0,561|336|0,5|9|0,20,0,6,0,0,0,0,0,0,0,0,0
586,6,1,3,0,5,725,10,82,150,221|0|0|0|0,62|0|0|0|0,561|336|0,6|9|0,20,0,7,0,0,0,0,0,0,0,0,0
587,7,1,3,0,5,755,10,85,150,221|0|0|0|0,62|0|0|0|0,561|336|0,7|9|0,20,0,8,0,0,0,0,0,0,0,0,0
588,8,1,3,0,5,785,10,88,150,221|0|0|0|0,62|0|0|0|0,561|336|0,8|9|0,20,0,9,0,0,0,0,0,0,0,0,0
589,9,1,3,0,5,815,10,91,150,221|0|0|0|0,62|0|0|0|0,561|336|0,9|9|0,20,0,10,0,0,0,0,0,0,0,0,0
591,1,1,17,0,5,500,10,39,100,0|0|0|0|0,62|0|0|0|0,596|0|0,1|0|0,22,0,5,0,0,0,0,0,0,0,1,700
592,2,1,17,0,5,600,10,45,120,0|0|0|0|0,62|0|0|0|0,596|0|0,2|0|0,22,0,10,0,0,0,0,0,0,0,1,700
593,3,1,17,0,5,700,10,51,140,0|0|0|0|0,62|0|0|0|0,596|0|0,3|0|0,22,0,15,0,0,0,0,0,0,0,1,700
594,4,1,17,0,5,800,10,57,160,0|0|0|0|0,62|0|0|0|0,596|0|0,4|0|0,22,0,20,0,0,0,0,0,0,0,1,700
596,1,1,8,0,5,0,20,32,100,0|0|0|0|0,62|0|0|0|0,346|0|0,4|0|0,22,0,15,0,0,0,0,0,0,0,1,1000
597,2,1,8,0,5,0,20,38,100,0|0|0|0|0,62|0|0|0|0,346|0|0,4|0|0,22,0,20,0,0,0,0,0,0,0,1,1000
598,3,1,8,0,5,0,20,44,100,0|0|0|0|0,62|0|0|0|0,346|0|0,4|0|0,22,0,25,0,0,0,0,0,0,0,1,1000
599,4,1,8,0,5,0,20,50,100,0|0|0|0|0,62|0|0|0|0,346|0|0,4|0|0,22,0,30,0,0,0,0,0,0,0,1,1000
601,1,1,17,0,5,725,10,74,100,221|0|0|0|0,62|0|0|0|0,561|551|581,10|1|5,23,0,30,22,0,20,0,0,0,0,1,600
602,2,1,17,0,5,750,10,78,110,221|0|0|0|0,62|0|0|0|0,561|551|581,11|2|5,23,0,30,22,0,20,0,0,0,0,1,600
