id,life,walkspeed,runspeed,drivespeed,weapon,subweapon,level,hp,attackpower,hitrate,defense,magicdefense,dodge,attackspeed,AI,exp,dropid,money,item,tab1,tab2,tab3,specialtab,attackdistance,aggresive,shp
1365,0,300,700,180,104,0,75,39,575,174,247,172,98,105,1,335,294,0,60,0,0,0,0,250,3,0
1366,0,250,700,220,1045,0,77,36,722,195,156,161,134,90,11,343,304,0,60,0,0,0,0,2400,5,0
1367,0,300,700,180,106,5,79,50,575,164,298,133,96,95,116,343,311,0,60,0,0,0,0,260,2,0
1368,0,350,700,280,107,6,82,57,648,196,281,209,128,107,117,419,321,0,60,0,0,0,0,260,8,0
1369,0,450,700,350,1053,0,90,690,1049,215,346,255,39,110,70,2719,336,0,100,0,0,0,0,2400,11,0
1370,0,300,650,150,0,0,83,33,637,189,252,177,124,100,63,438,327,0,60,0,0,0,0,220,1,0
1371,0,290,700,180,0,0,84,51,581,173,320,144,102,100,63,363,332,0,60,0,0,0,0,230,2,0
1372,0,320,700,200,1116,0,87,46,775,201,307,226,137,95,372,395,346,0,60,0,0,0,0,250,4,0
1373,0,250,700,320,407,0,91,119,800,229,359,309,191,105,63,776,350,0,60,0,0,0,0,250,10,0
1374,0,150,700,220,0,0,88,47,695,203,311,229,138,107,372,399,351,0,60,0,0,0,0,250,4,0
1375,0,280,700,235,135,0,89,58,753,210,310,232,140,100,373,450,358,0,60,0,0,0,0,250,8,0
1376,0,300,700,235,135,0,90,59,725,212,314,236,142,105,373,455,364,0,60,0,0,0,0,250,8,0
1377,0,250,700,250,39,0,92,95,740,226,357,303,185,110,64,498,377,0,60,0,0,0,0,250,9,0
1378,0,350,700,350,40,0,98,704,1145,232,383,285,42,110,65,2960,382,0,100,0,0,0,0,250,11,0
1379,0,200,550,150,0,0,85,34,653,193,260,183,127,100,62,448,337,0,60,0,0,0,0,190,1,0
1380,0,200,600,150,0,0,86,34,661,195,263,185,129,100,62,453,343,0,60,0,0,0,0,190,1,0
1381,0,250,700,170,0,0,88,52,641,180,338,153,107,95,62,380,352,0,60,0,0,0,0,190,2,0
1382,0,300,650,200,1064,0,90,47,711,207,320,236,142,107,375,407,365,0,60,0,0,0,0,250,4,0
1383,0,350,700,200,1064,0,91,47,720,209,324,239,143,107,375,412,372,0,60,0,0,0,0,250,4,0
1384,0,280,650,220,1128,0,92,94,740,226,357,303,185,110,376,498,378,0,60,0,0,0,0,250,9,0
1385,0,350,700,280,1064,0,99,564,1157,234,388,289,54,110,66,2990,386,0,100,0,0,0,0,250,11,0
1386,0,230,400,180,1084,0,91,53,663,185,352,159,111,95,52,393,373,0,60,0,0,0,0,1200,2,0
1387,0,300,500,250,1084,0,95,48,752,217,341,253,150,107,51,429,391,0,60,0,0,0,0,900,4,0
1388,0,300,500,350,1084,0,100,707,1169,236,393,293,43,110,79,3020,404,0,100,0,0,0,0,900,11,0
1389,0,150,350,90,0,0,60,30,461,146,174,119,90,100,3,319,254,0,60,0,0,0,0,800,1,0
1390,0,250,400,100,0,0,65,47,473,141,238,105,79,95,2,284,264,0,60,0,0,0,0,800,2,0
1391,0,300,600,110,0,0,70,38,537,165,228,157,91,105,1,313,273,0,60,0,0,0,0,800,3,0
1392,0,450,750,90,1076,0,63,42,497,155,212,151,99,107,326,292,260,0,60,0,0,0,0,180,4,360
1393,0,210,850,80,1013,0,63,31,484,152,184,126,94,100,327,335,261,0,60,0,0,0,0,250,1,0
1394,0,210,850,80,1015,0,65,31,499,155,191,131,97,100,327,345,265,0,60,0,0,0,0,250,1,0
1395,0,230,850,80,35,2,67,37,514,159,217,149,87,105,1,301,268,0,60,0,0,0,0,250,3,0
1396,0,300,850,80,1014,2,69,37,530,163,224,155,90,105,1,309,271,0,60,0,0,0,0,250,3,0
1397,0,225,850,80,169,0,71,43,560,170,242,175,111,107,109,326,276,0,60,0,0,0,0,350,4,0
1398,0,200,750,90,1080,0,73,35,684,186,147,151,127,90,11,326,284,0,60,0,0,0,0,800,5,0
1399,0,300,850,90,38,2,75,49,545,157,280,125,91,95,327,326,295,0,60,0,0,0,0,250,2,0
1400,0,220,750,90,308,0,77,31,722,178,150,242,94,90,118,352,305,0,60,0,0,0,0,350,7,0
1401,0,300,850,90,435,0,79,44,623,185,274,200,124,107,109,360,312,0,60,0,0,0,0,250,4,0
1402,0,300,850,100,434,0,85,195,989,205,323,237,127,110,48,2568,322,0,60,0,0,0,0,250,11,0
1403,0,350,850,130,103,2,92,41,708,207,314,222,121,105,105,406,379,0,60,0,0,0,0,250,3,0
1404,0,350,850,130,40,2,93,47,736,213,332,246,146,107,109,420,383,0,60,0,0,0,0,250,4,0
1405,0,400,850,140,169,0,95,59,732,223,335,253,150,110,117,477,392,0,60,0,0,0,0,350,8,0
1406,0,500,850,140,404,0,98,48,777,223,354,263,155,107,109,441,401,0,60,0,0,0,0,250,4,0
1407,0,220,750,150,305,0,102,34,962,227,210,346,126,90,119,458,410,0,60,0,0,0,0,350,7,0
1408,0,300,750,160,306,61,103,97,832,251,409,351,209,110,119,556,411,0,60,0,0,0,0,350,9,0
1409,0,400,750,230,308,63,109,475,1279,256,437,327,72,110,49,3291,413,0,100,0,0,0,0,350,11,0
1421,0,220,506,85,0,0,73,32,560,170,217,151,109,100,139,386,285,0,60,0,0,0,0,300,1,270
1422,0,220,600,185,0,0,75,50,545,157,280,125,91,95,190,326,296,0,60,0,0,0,0,300,2,450
1423,0,215,650,100,0,0,76,33,583,176,228,159,114,100,121,402,300,0,60,0,0,0,0,200,1,0
1424,0,240,750,180,0,0,78,39,599,180,258,180,102,105,123,347,308,0,60,0,0,0,0,200,3,0
1425,0,250,1050,200,0,0,81,45,639,189,282,206,127,107,333,369,318,0,60,0,0,0,0,200,4,0
1426,0,260,850,165,0,0,82,33,630,187,249,174,123,100,139,433,323,0,60,0,0,0,0,230,1,400
1427,0,310,1050,165,0,0,83,33,637,189,252,177,124,100,136,438,328,0,60,0,0,0,0,230,1,0
1428,0,250,1050,400,0,0,88,785,1025,211,336,248,33,110,332,2659,338,0,100,0,0,0,0,300,11,400
1429,0,310,1050,500,0,0,91,988,1091,218,350,259,27,107,136,2749,353,0,100,0,0,0,0,230,11,1200
1430,0,280,850,240,0,0,87,41,669,197,294,207,114,105,144,385,347,0,60,0,0,0,0,250,3,0
1431,0,280,850,300,759,0,88,589,1054,211,336,248,44,107,144,2659,354,0,60,0,0,0,0,250,11,0
1432,0,280,900,300,0,0,90,53,623,183,347,157,110,100,144,388,366,0,60,0,0,0,0,200,2,0
1433,0,280,900,110,0,0,90,46,725,207,320,236,142,105,143,407,367,0,60,0,0,0,0,200,4,0
1434,0,280,900,400,40,0,94,121,812,236,373,322,198,107,147,800,374,0,60,0,0,0,0,300,10,0
1435,0,260,700,85,0,0,89,40,685,201,302,213,117,105,122,394,359,0,60,0,0,0,0,200,3,0
1436,0,220,650,100,1008,0,91,34,700,205,282,199,137,100,124,479,375,0,60,0,0,0,0,250,1,0
1437,0,200,700,100,1064,0,95,35,732,213,297,211,143,100,128,499,393,0,60,0,0,0,0,1200,1,0
1438,0,235,750,150,1009,0,96,47,761,219,345,256,152,107,127,433,395,0,60,0,0,0,0,250,4,0
1439,0,210,700,150,1064,0,100,34,943,223,205,338,123,90,138,450,405,0,60,0,0,0,0,1500,7,0
1440,0,275,640,240,1104,0,103,49,818,233,376,281,163,107,130,463,412,0,60,0,0,0,0,400,4,400
1441,0,275,640,245,1105,0,104,49,826,235,381,284,165,107,130,467,414,0,60,0,0,0,0,400,4,400
1442,0,235,750,280,1009,0,106,62,820,246,383,291,169,110,127,527,417,0,60,0,0,0,0,400,8,0
1443,0,275,800,190,1092,0,108,35,1021,239,226,373,134,90,130,484,420,0,60,0,0,0,0,1500,7,350
1444,0,280,640,270,1104,0,105,49,835,238,385,288,167,107,130,471,416,0,60,0,0,0,0,400,4,400
1445,0,285,700,270,1105,0,106,99,857,258,424,364,216,110,130,571,418,0,60,0,0,0,0,400,9,400
1450,0,200,850,110,1128,0,111,37,860,246,359,258,170,100,406,581,424,0,60,0,0,0,0,250,1,0
1451,0,230,900,110,882,0,112,37,868,248,363,261,171,100,402,586,425,0,60,0,0,0,0,250,1,0
1452,0,250,850,130,1125,0,113,44,876,250,404,290,151,105,402,495,428,0,60,0,0,0,0,250,3,0
1453,0,230,900,130,0,0,114,44,885,252,408,294,152,105,24,499,430,0,60,0,0,0,0,250,3,0
1454,0,300,850,135,1127,0,115,50,918,259,432,324,185,107,402,514,431,0,60,0,0,0,0,250,4,0
1455,0,300,900,155,412,0,116,51,926,261,436,328,186,107,402,518,433,0,60,0,0,0,0,250,4,0
1456,0,250,750,120,1126,1080,117,63,952,271,434,332,188,105,400,576,434,0,60,0,0,0,0,750,8,0
1457,0,230,900,150,1126,1080,119,102,967,288,490,424,245,110,400,639,436,0,60,0,0,0,0,1200,9,0
1458,0,200,800,110,1134,0,118,48,1088,310,271,336,264,97,401,526,435,0,60,0,0,0,0,1500,6,0
1459,0,400,850,75,1127,302,120,45,933,265,435,315,161,105,403,524,438,0,60,0,0,0,0,250,3,0
1460,0,230,800,120,1127,304,121,51,987,272,460,347,195,105,403,539,440,0,60,0,0,0,0,250,4,0
1461,0,300,900,165,781,0,122,64,977,282,457,351,197,107,403,598,442,0,60,0,0,0,0,250,8,0
1462,0,200,950,110,781,0,123,103,1002,297,511,443,254,110,24,659,443,0,60,0,0,0,0,250,9,0
1463,0,220,700,100,0,0,121,45,942,267,440,318,163,105,404,528,441,0,60,0,0,0,0,250,3,0
1464,0,230,850,160,0,0,124,52,993,279,475,358,201,107,404,552,444,0,60,0,0,0,0,280,4,0
1465,0,230,850,120,1129,0,128,259,1515,299,534,405,166,110,405,3863,447,0,100,0,0,0,0,400,11,500
1466,0,300,1050,140,1094,0,124,36,1096,273,268,448,156,97,135,552,445,0,60,0,0,0,0,1500,7,830
1467,0,250,1050,300,1094,0,127,37,1212,280,276,462,160,90,135,564,449,0,60,0,0,0,0,1500,7,830
1468,0,200,1000,400,1094,0,133,873,1578,310,561,426,52,110,135,4013,450,0,100,0,0,0,0,1500,11,100
1471,0,600,600,30,0,0,1,1,1,1,1,1,1,1,482,0,0,0,0,0,0,0,0,1000,1,0
1472,0,100,250,30,0,0,30,1000,10,10,1000,1000,1000,100,483,0,0,0,0,0,0,0,0,1000,1,0
1473,0,0,0,100,1130,0,10,100,100,100,100,100,100,100,249,0,70,0,0,0,0,0,0,200,999,0
1474,0,0,0,170,1073,0,1,2000,10,10,300,300,40,100,485,0,0,0,0,0,0,0,0,10,1,0
1475,0,0,0,170,1073,0,2,2000,10,10,300,300,40,100,485,0,0,0,0,0,0,0,0,10,1,0
1476,0,0,0,170,1073,0,3,2000,10,10,300,300,40,100,485,0,0,0,0,0,0,0,0,10,1,0
1477,0,0,0,250,1073,0,4,2000,10,10,300,300,40,100,485,0,0,0,0,0,0,0,0,10,1,0
1478,0,0,0,250,1073,0,5,2000,10,10,300,300,40,100,485,0,0,0,0,0,0,0,0,10,1,0
1479,0,0,0,250,1073,0,6,2000,10,10,300,300,40,100,485,0,0,0,0,0,0,0,0,10,1,0
1480,0,0,0,250,1073,0,7,2000,10,10,300,300,40,100,485,0,0,0,0,0,0,0,0,10,1,0
1481,0,0,0,120,1073,0,8,2000,10,10,300,300,40,100,485,0,0,0,0,0,0,0,0,10,1,0
1482,0,0,0,120,1073,0,9,2000,10,10,300,300,40,100,485,0,0,0,0,0,0,0,0,10,1,0
1483,0,0,0,120,1073,0,10,2000,10,10,300,300,40,100,485,0,0,0,0,0,0,0,0,10,1,0
1484,0,0,0,120,1073,0,11,2000,10,10,300,300,40,100,485,0,0,0,0,0,0,0,0,10,1,0
1485,0,0,0,250,1073,0,12,2000,10,10,300,300,40,100,485,0,0,0,0,0,0,0,0,10,1,0
1486,0,0,0,250,1073,0,13,2000,10,10,300,300,40,100,485,0,0,0,0,0,0,0,0,10,1,0
1487,0,0,0,450,1073,0,14,2000,10,10,300,300,40,100,485,0,0,0,0,0,0,0,0,10,1,0
1488,0,0,0,450,1073,0,15,2000,10,10,300,300,40,100,485,0,0,0,0,0,0,0,0,10,1,0
1489,0,0,0,450,1073,0,16,2000,10,10,300,300,40,100,485,0,0,0,0,0,0,0,0,10,1,0
1501,0,0,0,405,0,0,60,3250,20,20,500,500,300,100,114,0,0,0,0,0,0,0,0,200,999,0
1502,0,0,0,140,0,0,10,100,100,100,100,100,100,100,0,0,57,0,0,0,0,0,0,200,999,0
1511,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,57,0,0,0,0,0,0,200,999,0
1512,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,57,0,0,0,0,0,0,200,999,0
1513,0,0,0,120,0,0,10,100,100,100,100,100,100,100,0,0,57,0,0,0,0,0,0,200,999,0
1521,0,200,450,100,0,0,50,29,387,129,143,96,76,100,3,268,586,0,60,0,0,0,0,140,1,0
1522,0,210,470,110,0,0,51,29,394,131,146,98,78,100,3,273,587,0,60,0,0,0,0,150,1,0
1523,0,250,550,120,0,0,52,35,402,132,164,110,69,105,384,237,588,0,60,0,0,0,0,180,3,0
1524,0,300,650,140,0,0,53,40,421,137,175,123,84,107,385,248,589,0,60,0,0,0,0,190,4,0
1525,0,350,750,200,0,0,54,46,395,123,195,84,66,95,386,238,590,0,60,0,0,0,0,200,2,0
1526,0,350,750,210,0,0,55,46,402,124,198,86,68,95,386,242,591,0,60,0,0,0,0,210,2,0
1527,0,350,750,250,0,0,56,41,444,142,186,131,88,107,387,261,592,0,60,0,0,0,0,260,4,0
1528,0,350,750,260,0,0,57,42,451,144,190,134,90,107,387,266,593,0,60,0,0,0,0,280,4,0
1529,0,300,650,100,0,0,58,41,459,146,193,137,91,107,396,270,594,0,60,0,0,0,0,200,4,0
1530,0,300,650,110,0,0,59,41,466,147,197,140,93,107,396,274,595,0,60,0,0,0,0,210,4,0
1531,0,350,750,150,0,0,60,52,462,153,197,142,94,110,388,317,596,0,60,0,0,0,0,350,8,0
1532,0,350,750,100,0,0,61,83,490,162,222,182,122,110,389,336,597,0,60,0,0,0,0,220,9,0
1533,0,350,750,110,0,0,62,83,498,164,226,185,124,110,389,341,598,0,60,0,0,0,0,230,9,0
1534,0,200,450,100,0,0,63,31,484,152,184,126,94,100,3,335,599,0,60,0,0,0,0,110,1,0
1535,0,220,490,130,0,0,64,47,465,139,234,103,78,95,390,280,600,0,60,0,0,0,0,180,2,0
1536,0,220,490,150,0,0,65,48,473,141,238,105,79,95,390,284,601,0,60,0,0,0,0,190,2,0
1537,0,230,510,200,0,0,66,37,507,157,213,147,86,105,391,296,602,0,60,0,0,0,0,220,3,0
1538,0,230,510,220,0,0,67,43,529,162,227,163,105,107,392,309,603,0,60,0,0,0,0,250,4,0
1539,0,200,450,150,0,0,68,37,522,161,221,152,89,105,391,305,604,0,60,0,0,0,0,110,3,0
1540,0,220,490,150,0,0,69,43,545,166,234,169,108,107,392,318,605,0,60,0,0,0,0,190,4,0
1541,0,250,550,200,0,0,70,54,537,172,234,172,109,110,393,364,606,0,60,0,0,0,0,210,8,0
1542,0,400,850,200,0,0,75,380,872,185,279,203,56,110,394,2267,607,0,100,0,0,0,0,450,11,0
1543,0,500,1050,300,0,0,80,577,931,195,301,220,40,110,395,2418,608,0,100,0,0,0,0,400,11,0
1550,0,200,450,150,1111,0,170,47,1661,416,419,458,322,90,379,732,609,0,60,0,0,0,0,1500,5,0
1551,0,220,490,150,1111,0,171,55,1622,455,438,554,406,97,380,749,610,0,60,0,0,0,0,1600,6,0
1552,0,240,530,150,1111,0,172,117,1439,421,788,698,376,110,381,912,611,0,60,0,0,0,0,1700,9,0
1553,0,200,450,120,1111,0,173,55,1642,460,445,562,411,97,410,758,612,0,60,0,0,0,0,1500,6,0
1554,0,200,450,130,1111,0,174,55,1653,463,448,567,414,97,410,762,613,0,60,0,0,0,0,1500,6,0
1555,0,220,490,140,1111,0,175,74,1403,410,729,571,300,110,411,832,614,0,60,0,0,0,0,1600,8,0
1556,0,220,490,150,1111,0,176,74,1412,413,734,576,302,110,411,837,615,0,60,0,0,0,0,1600,8,0
1557,0,240,530,160,1111,0,177,119,1485,434,818,726,389,110,412,938,616,0,60,0,0,0,0,1700,9,0
1558,0,240,530,170,1111,0,178,119,1495,437,824,731,392,110,412,943,617,0,60,0,0,0,0,1700,9,0
1559,0,300,650,100,0,0,179,52,1438,401,731,540,257,105,413,770,618,0,60,0,0,0,0,200,3,460
1560,0,300,650,110,0,0,180,52,1448,404,736,545,259,105,413,774,619,0,60,0,0,0,0,200,3,460
1561,0,320,690,120,1140,0,181,56,1727,484,472,599,434,97,414,791,620,0,60,0,0,0,0,200,6,420
1562,0,320,690,130,1140,0,182,56,1737,487,475,603,437,97,414,795,621,0,60,0,0,0,0,200,6,420
1563,0,310,670,140,1142,0,183,60,1515,419,787,608,317,107,415,800,622,0,60,0,0,0,0,200,4,450
1564,0,310,670,150,1142,0,184,60,1524,422,793,612,319,107,415,804,623,0,60,0,0,0,0,200,4,450
1565,0,300,650,100,1141,0,185,42,1823,416,451,771,250,90,416,808,624,0,60,0,0,0,0,1800,7,560
1566,0,300,650,110,1141,0,186,42,1834,419,454,777,251,90,416,812,625,0,60,0,0,0,0,1800,7,560
1567,0,200,450,120,1110,0,187,61,1552,429,810,626,325,107,417,816,626,0,60,0,0,0,0,200,4,0
1568,0,200,450,130,1110,0,188,61,1562,432,816,631,327,107,417,821,627,0,60,0,0,0,0,200,4,0
1569,0,220,490,120,1108,0,189,76,1527,447,807,635,330,110,418,893,628,0,60,0,0,0,0,200,8,0
1570,0,220,490,130,1108,0,190,76,1536,449,813,640,332,110,418,898,629,0,60,0,0,0,0,200,8,0
1571,0,400,850,250,1112,0,195,155,1725,494,949,857,456,110,419,1630,630,0,60,0,0,0,0,200,10,0
1572,0,400,850,400,1121,0,200,996,2465,478,958,745,84,110,420,6028,631,0,100,0,0,0,0,280,11,0
1576,0,200,500,120,1122,0,190,69,1456,388,899,427,258,95,424,801,632,0,60,0,0,0,0,150,2,0
1577,0,200,500,150,1122,0,191,54,1546,431,797,591,278,105,425,819,633,0,60,0,0,0,0,150,3,0
1578,0,200,500,120,1123,0,192,43,1900,434,474,812,261,90,426,837,634,0,60,0,0,0,0,1800,7,0
1579,0,200,500,150,1123,0,193,43,1911,437,477,818,263,90,427,841,635,0,60,0,0,0,0,1800,7,0
1580,0,200,500,180,1124,0,194,62,1617,447,851,659,340,107,428,846,636,0,60,0,0,0,0,200,4,0
1581,0,200,500,180,1120,0,195,58,1875,526,521,664,475,97,429,850,637,0,60,0,0,0,0,1700,6,0
1582,0,300,650,130,0,0,205,327,2535,492,990,771,268,110,430,6179,638,0,100,0,0,0,0,700,11,800
1583,0,200,500,130,1115,0,196,43,1944,444,487,835,268,90,431,854,639,0,60,0,0,0,0,1800,7,300
1584,0,200,500,130,1119,0,197,50,1956,489,510,561,385,90,432,844,640,0,60,0,0,0,0,1700,5,300
1585,0,200,500,150,1115,0,198,43,1967,449,494,847,271,90,433,862,641,0,60,0,0,0,0,1800,7,350
1586,0,200,500,150,1119,0,198,58,1907,535,532,678,484,97,434,862,642,0,60,0,0,0,0,1700,6,350
1587,0,200,500,250,0,0,199,70,1533,409,957,455,273,95,435,838,643,0,60,0,0,0,0,200,2,0
1588,0,200,500,200,0,0,200,62,1673,463,886,687,353,107,436,871,644,0,60,0,0,0,0,300,4,0
1589,0,200,500,250,0,0,200,55,1627,454,847,630,294,105,437,857,645,0,60,0,0,0,0,300,3,0
1590,0,200,500,300,0,0,200,126,1701,498,963,859,451,110,438,1057,646,0,60,0,0,0,0,200,9,0
1591,0,200,500,350,0,0,210,887,2604,506,1023,797,102,110,439,6329,647,0,100,0,0,0,0,200,11,750
1600,0,180,480,100,1035,0,33,41,263,91,119,48,44,90,490,61,195,0,60,0,0,0,0,350,2,0
1601,0,220,430,125,164,0,34,37,270,105,113,75,58,110,491,74,196,0,60,0,0,0,0,360,4,0
1602,0,240,530,112,1042,0,35,30,321,114,68,64,66,95,492,70,198,0,60,0,0,0,0,2200,5,0
1603,0,210,470,135,1043,0,36,35,297,126,72,80,84,110,493,78,202,0,60,0,0,0,0,2000,6,0
1604,0,210,460,155,165,0,40,76,301,123,143,111,84,120,494,92,211,0,60,0,0,0,0,380,9,0
1606,0,180,520,95,0,0,37,27,292,107,106,68,59,100,496,77,206,0,60,0,0,0,0,220,1,0
1607,0,200,460,105,0,0,38,42,299,99,136,56,49,90,497,69,209,0,60,0,0,0,0,230,2,0
1608,0,200,450,110,1016,0,39,38,321,113,128,87,64,105,498,83,212,0,60,0,0,0,0,250,4,0
1609,0,200,500,150,1016,0,40,76,361,123,143,111,84,100,499,92,215,0,60,0,0,0,0,260,9,0
1611,0,185,420,140,0,0,35,37,254,106,116,77,59,120,501,76,197,0,60,0,0,0,0,210,4,0
1612,0,180,460,155,134,0,38,33,299,109,120,77,52,105,502,75,210,0,60,0,0,0,0,300,3,0
1613,0,220,480,140,1021,0,39,38,293,113,128,87,64,115,503,83,213,0,60,0,0,0,0,300,4,0
1614,0,180,450,180,1021,0,40,48,288,118,129,89,66,120,504,117,216,0,60,0,0,0,0,300,8,0
1615,0,230,520,170,135,0,41,77,369,125,147,115,86,100,505,94,218,0,60,0,0,0,0,300,9,0
1617,0,180,580,75,0,0,51,29,343,131,146,98,78,115,507,103,238,0,60,0,0,0,0,160,1,0
1618,0,165,530,110,0,0,52,45,381,120,187,80,64,95,508,91,240,0,60,0,0,0,0,160,2,0
1619,0,170,450,110,1015,0,54,35,437,136,171,115,71,100,509,101,243,0,60,0,0,0,0,230,3,0
1620,0,175,550,95,1040,0,56,33,466,153,109,109,98,102,510,105,245,0,60,0,0,0,0,2500,5,0
1621,0,170,450,130,1042,0,59,39,614,172,120,140,129,85,511,117,249,0,60,0,0,0,0,2100,6,0
1623,0,200,550,140,0,0,60,30,512,146,174,119,90,90,513,119,251,0,60,0,0,0,0,190,1,0
1624,0,220,460,165,1013,0,61,36,492,148,195,133,80,100,514,113,255,0,60,0,0,0,0,250,3,0
1625,0,220,560,165,1002,0,62,37,500,150,199,136,81,100,515,114,256,0,60,0,0,0,0,240,3,0
1626,0,220,530,200,137,5,67,86,591,174,246,204,134,100,516,144,267,0,60,0,0,0,0,300,9,0
1627,0,230,560,230,0,0,69,43,614,166,234,169,108,95,517,134,270,0,60,0,0,0,0,220,4,0
1628,0,230,510,250,1045,0,70,41,727,196,145,172,152,85,518,135,453,0,60,0,0,0,0,2000,6,0
1630,0,200,450,170,0,0,87,52,669,178,334,150,106,90,520,144,344,0,60,0,0,0,0,190,2,0
1631,0,220,490,180,0,0,89,41,685,201,302,213,117,105,521,156,355,0,60,0,0,0,0,220,3,0
1632,0,350,750,250,39,0,91,94,805,224,352,299,183,100,522,190,368,0,60,0,0,0,0,250,9,0
1633,0,220,490,220,1128,0,93,95,823,229,361,307,187,100,523,194,380,0,60,0,0,0,0,250,9,0
1635,0,266,605,171,1046,0,133,50,1248,349,316,394,302,96,525,235,686,0,60,0,0,0,0,1600,6,600
1636,0,246,567,173,1091,0,136,38,1289,300,302,507,174,91,526,240,687,0,60,0,0,0,0,1200,7,600
1637,0,271,742,178,1010,305,138,54,1074,310,544,414,227,111,527,243,667,0,60,0,0,0,0,230,4,600
1638,0,272,617,177,1046,0,143,51,1335,376,347,434,328,97,528,250,669,0,60,0,0,0,0,1600,6,620
1639,0,252,579,179,1091,0,146,39,1377,323,331,558,188,92,529,255,671,0,60,0,0,0,0,1200,7,620
1640,0,277,754,184,1010,305,148,55,1147,334,595,455,246,112,530,258,673,0,60,0,0,0,0,230,4,620
1642,0,280,700,150,1079,0,135,37,1058,298,299,502,172,110,532,238,521,0,60,0,0,0,0,1500,7,390
1643,0,280,700,160,1079,0,136,38,1066,300,302,507,174,110,532,240,522,0,60,0,0,0,0,1500,7,390
1644,0,280,700,170,1079,0,138,38,1084,305,307,517,176,110,532,243,523,0,60,0,0,0,0,1500,7,390
1645,0,280,700,180,1079,0,140,38,1101,309,313,527,179,110,532,246,524,0,60,0,0,0,0,1500,7,390
1646,0,280,700,190,1079,0,145,39,1143,320,328,553,187,110,532,254,525,0,60,0,0,0,0,1500,7,390
1647,0,280,700,225,1079,0,150,39,1185,332,342,579,194,110,532,261,526,0,60,0,0,0,0,1500,7,390
1649,0,450,950,250,0,0,40,97,396,126,146,115,88,95,539,138,490,0,60,0,0,0,0,300,10,0
1650,0,450,950,250,0,0,50,101,488,144,183,148,106,95,539,169,491,0,60,0,0,0,0,300,10,0
1651,0,500,1050,350,0,0,50,630,717,138,178,124,22,90,541,514,496,0,100,0,0,0,0,300,11,0
1653,0,450,950,300,1032,0,60,106,583,164,222,184,126,95,539,199,492,0,60,0,0,0,0,300,10,0
1654,0,450,950,300,1032,0,70,110,679,184,264,222,146,95,539,228,493,0,60,0,0,0,0,300,10,0
1655,0,500,1050,400,1116,0,70,751,994,175,258,186,26,90,541,717,497,0,100,0,0,0,0,300,11,0
1657,0,450,950,300,0,0,80,114,776,205,308,262,167,95,539,258,494,0,60,0,0,0,0,300,10,0
1658,0,450,950,300,0,0,90,118,875,227,354,304,189,95,539,287,495,0,60,0,0,0,0,300,10,0
1659,0,500,1050,450,0,0,90,887,1282,215,346,255,30,90,541,919,498,0,100,0,0,0,0,300,11,0
1661,0,450,950,350,1003,302,50,103,516,144,183,148,106,90,551,169,487,0,60,0,0,0,0,300,10,0
1662,0,450,950,350,135,0,70,111,717,184,264,222,146,90,551,228,488,0,60,0,0,0,0,300,10,0
1663,0,450,950,350,0,0,90,119,923,227,354,304,189,90,551,287,489,0,60,0,0,0,0,300,10,0
1665,0,250,700,140,338,0,124,36,1012,273,268,448,156,105,555,221,686,0,60,0,0,0,0,600,7,430
1666,0,300,710,370,1055,0,145,139,1246,359,643,571,320,110,556,447,685,0,60,0,0,0,0,250,10,600
1667,0,300,710,430,1055,0,155,983,1861,363,684,524,58,110,556,1575,685,0,100,0,0,0,0,250,11,700
1670,0,400,850,70,0,0,35,1,1,1,151,96,1,100,560,32,475,0,60,0,0,0,0,220,1,0
1671,0,400,850,70,0,0,40,1,1,1,149,97,1,100,560,36,476,0,60,0,0,0,0,220,1,0
1672,0,400,850,70,0,0,45,1,1,1,167,110,1,100,560,39,477,0,60,0,0,0,0,220,1,0
1673,0,400,850,70,0,0,50,1,1,1,164,110,1,100,560,43,478,0,60,0,0,0,0,220,1,0
1674,0,400,850,70,0,0,55,1,1,1,163,115,1,100,560,46,479,0,60,0,0,0,0,220,1,0
1675,0,400,850,70,0,0,60,1,1,1,163,111,1,100,560,49,480,0,60,0,0,0,0,220,1,0
1676,0,400,850,70,0,0,65,1,1,1,184,126,1,100,560,53,481,0,60,0,0,0,0,220,1,0
1677,0,400,850,70,0,0,70,1,1,1,197,136,1,100,560,56,482,0,60,0,0,0,0,220,1,0
1678,0,400,850,70,0,0,75,1,1,1,208,145,1,100,560,59,483,0,60,0,0,0,0,220,1,0
1679,0,400,850,70,0,0,80,1,1,1,218,152,1,100,560,62,484,0,60,0,0,0,0,220,1,0
1680,0,400,850,70,0,0,85,1,1,1,234,164,1,100,560,66,485,0,60,0,0,0,0,220,1,0
1681,0,400,850,70,0,0,90,1,1,1,222,157,1,100,560,69,486,0,60,0,0,0,0,220,1,0
1701,0,200,450,200,0,0,200,156,1775,509,982,888,471,110,3,1671,100,0,60,0,0,0,0,220,10,0
1702,0,200,450,200,0,0,200,156,1775,509,982,888,471,110,3,1671,100,0,60,0,0,0,0,220,10,0
1703,0,200,450,200,0,0,200,156,1775,509,982,888,471,110,3,1671,100,0,60,0,0,0,0,220,10,0
1704,0,200,450,200,0,0,200,156,1775,509,982,888,471,110,3,1671,100,0,60,0,0,0,0,220,10,0
